feature_temperature,feature_relative_humidity,feature_absolute_humidity,feature_hour_sin,feature_hour_cos,feature_dayofweek_sin,feature_dayofweek_cos,intermediate_sensor_co,intermediate_sensor_nmhc,intermediate_sensor_nox,intermediate_sensor_no2,intermediate_sensor_o3,target_co,target_benzene,target_nox,target_no2,split
8.7,36.3,0.4074,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1114.0,922.0,689.0,1022.0,1223.0,2.2,8.6,410.0,225.0,test
10.5,33.4,0.4246,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1088.0,853.0,729.0,996.0,1122.0,1.6,6.9,277.0,180.0,test
11.4,27.8,0.3748,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1064.0,881.0,727.0,979.0,1099.0,1.8,7.6,340.0,194.0,test
12.7,27.4,0.4011,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1047.0,854.0,753.0,959.0,904.0,1.5,6.9,238.0,158.0,test
13.3,23.3,0.354,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1075.0,920.0,726.0,992.0,1022.0,2.2,8.5,323.0,184.0,test
13.9,20.7,0.3271,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,973.0,777.0,858.0,844.0,719.0,1.6,5.3,286.0,165.0,test
13.6,20.0,0.3093,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,942.0,733.0,912.0,800.0,609.0,1.5,4.4,271.0,156.0,test
,,,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,,,,,,1.8,,276.0,172.0,test
,,,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,,,,,,1.8,,295.0,194.0,test
,,,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,,,,,,2.3,,340.0,208.0,test
,,,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,,,,,,1.9,,275.0,187.0,test
,,,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,,,,,,1.9,,293.0,187.0,test
,,,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,,,,,,1.1,,157.0,127.0,test
,,,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,,,,,,0.9,,133.0,107.0,test
,,,0.0,1.0,0.9749279121818236,-0.22252093395631434,,,,,,0.8,,120.0,99.0,test
,,,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,,,,,,0.9,,122.0,100.0,test
,,,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,,,,,,0.7,,80.0,73.0,test
,,,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,,,,,,0.8,,,,test
,,,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,,,,,,,,88.0,83.0,test
,,,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,,,,,,0.7,,109.0,92.0,test
,,,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,,,,,,0.6,,120.0,100.0,test
,,,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,,,,,,1.0,,233.0,149.0,test
,,,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,,,,,,1.7,,394.0,231.0,test
,,,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,,,,,,2.7,,424.0,245.0,test
,,,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,,,,,,3.3,,446.0,203.0,test
,,,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,,,,,,2.1,,266.0,165.0,test
,,,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,,,,,,2.0,,261.0,168.0,test
,,,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,,,,,,2.0,,220.0,151.0,test
,,,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,,,,,,2.3,,241.0,152.0,test
,,,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,,,,,,2.0,,208.0,144.0,test
,,,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,,,,,,2.1,,215.0,148.0,test
,,,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,,,,,,2.3,,257.0,176.0,test
,,,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,,,,,,3.1,,355.0,209.0,test
,,,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,,,,,,3.9,,415.0,240.0,test
,,,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,,,,,,3.8,,349.0,223.0,test
,,,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,,,,,,2.9,,254.0,187.0,test
,,,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,,,,,,2.2,,228.0,157.0,test
,,,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,,,,,,1.9,,156.0,123.0,test
,,,0.0,1.0,0.43388373911755823,-0.900968867902419,,,,,,2.0,,161.0,126.0,test
,,,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,,,,,,1.8,,123.0,106.0,test
,,,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,,,,,,1.6,,108.0,95.0,test
,,,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,,,,,,1.5,,,,test
,,,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,,,,,,1.4,,95.0,87.0,test
,,,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,,,,,,1.5,,102.0,88.0,test
,,,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,,,,,,1.7,,178.0,134.0,test
,,,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,,,,,,1.9,,214.0,156.0,test
,,,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,,,,,,3.3,,492.0,247.0,test
,,,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,,,,,,3.8,,540.0,289.0,test
,,,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,,,,,,4.3,,604.0,250.0,test
,,,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,,,,,,3.7,,646.0,232.0,test
,,,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,,,,,,2.7,,418.0,185.0,test
,,,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,,,,,,2.2,,250.0,147.0,test
,,,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,,,,,,2.4,,226.0,128.0,test
,,,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,,,,,,2.2,,271.0,131.0,test
,,,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,,,,,,2.3,,288.0,135.0,test
,,,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,,,,,,2.6,,299.0,149.0,test
,,,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,,,,,,4.2,,534.0,209.0,test
,,,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,,,,,,6.2,,687.0,243.0,test
,,,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,,,,,,8.4,,1028.0,276.0,test
,,,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,,,,,,4.5,,605.0,225.0,test
,,,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,,,,,,2.7,,345.0,194.0,test
,,,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,,,,,,2.4,,255.0,164.0,test
,,,0.0,1.0,-0.433883739117558,-0.9009688679024191,,,,,,2.3,,211.0,148.0,test
,,,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,,,,,,2.2,,190.0,136.0,test
,,,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,,,,,,2.0,,149.0,116.0,test
,,,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,,,,,,1.6,,,,test
,,,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,1.6,,107.0,91.0,test
,,,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,,,,,,1.5,,98.0,87.0,test
,,,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,,,,,,1.7,,183.0,123.0,test
,,,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,,,,,,1.8,,224.0,152.0,test
,,,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,,,,,,3.8,,589.0,267.0,test
,,,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,,,,,,5.9,,700.0,296.0,test
,,,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,,,,,,5.4,,747.0,291.0,test
,,,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,,,,,,4.7,,746.0,276.0,test
,,,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,,,,,,4.3,,702.0,250.0,test
,,,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,,,,,,5.4,,723.0,251.0,test
,,,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,,,,,,5.8,,872.0,275.0,test
,,,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,,,,,,6.1,,1054.0,312.0,test
,,,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,,,,,,7.1,,1218.0,340.0,test
,,,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,,,,,,6.6,,1227.0,326.0,test
,,,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,,,,,,6.5,,1061.0,284.0,test
,,,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,,,,,,7.1,,1075.0,289.0,test
,,,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,4.9,,641.0,215.0,test
8.5,50.9,0.5664,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1521.0,1203.0,476.0,1400.0,2141.0,4.0,16.8,490.0,207.0,test
8.3,53.3,0.5843,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1428.0,1085.0,526.0,1268.0,2023.0,4.0,13.0,550.0,213.0,test
7.1,58.1,0.5885,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1463.0,1069.0,530.0,1279.0,1967.0,3.6,12.6,422.0,192.0,test
5.8,64.3,0.5964,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1494.0,1124.0,504.0,1313.0,1931.0,4.2,14.2,541.0,211.0,test
5.3,66.8,0.5979,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1462.0,1080.0,522.0,1274.0,1889.0,4.3,12.9,599.0,229.0,test
5.0,66.6,0.5871,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1326.0,967.0,578.0,1174.0,1699.0,3.6,9.7,490.0,216.0,test
5.0,66.3,0.5811,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1185.0,807.0,685.0,1051.0,1467.0,2.5,5.9,,,test
5.1,65.9,0.5827,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1154.0,788.0,709.0,1065.0,1390.0,,5.5,223.0,146.0,test
4.1,69.0,0.5735,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1175.0,839.0,670.0,1087.0,1371.0,1.4,6.6,214.0,136.0,test
4.6,67.6,0.5778,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1203.0,870.0,641.0,1103.0,1427.0,1.4,7.3,274.0,156.0,test
5.2,65.5,0.5836,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1250.0,933.0,620.0,1144.0,1489.0,1.6,8.8,338.0,176.0,test
6.0,62.8,0.5929,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1321.0,1046.0,562.0,1263.0,1610.0,2.3,11.9,496.0,224.0,test
7.1,59.3,0.6005,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1323.0,1049.0,550.0,1290.0,1619.0,2.4,12.0,433.0,207.0,test
7.8,58.0,0.6136,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1381.0,1045.0,541.0,1307.0,1706.0,2.7,11.9,496.0,221.0,test
9.0,54.7,0.6271,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1480.0,1186.0,498.0,1382.0,1882.0,3.4,16.2,615.0,229.0,test
10.0,53.1,0.6495,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1485.0,1229.0,477.0,1450.0,1911.0,3.1,17.6,551.0,208.0,test
10.8,52.0,0.6738,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1522.0,1229.0,470.0,1488.0,1943.0,3.6,17.6,575.0,207.0,test
11.0,51.4,0.6746,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1570.0,1224.0,468.0,1448.0,2020.0,3.8,17.5,575.0,216.0,test
11.0,51.4,0.6725,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1507.0,1170.0,488.0,1392.0,1999.0,3.3,15.7,574.0,224.0,test
10.9,52.0,0.6796,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1540.0,1202.0,475.0,1440.0,2008.0,3.4,16.7,582.0,225.0,test
11.1,52.0,0.6869,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1556.0,1214.0,472.0,1435.0,2026.0,3.7,17.1,658.0,227.0,test
11.0,53.6,0.7033,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1707.0,1378.0,416.0,1637.0,2225.0,4.6,23.0,851.0,248.0,test
11.0,55.1,0.7221,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1766.0,1419.0,404.0,1659.0,2317.0,5.0,24.6,903.0,251.0,test
11.4,55.4,0.7471,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1846.0,1474.0,389.0,1712.0,2426.0,5.7,26.8,952.0,265.0,test
11.1,56.9,0.7506,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1795.0,1382.0,410.0,1609.0,2355.0,5.2,23.2,894.0,262.0,test
10.2,60.0,0.7461,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1755.0,1352.0,417.0,1587.0,2375.0,5.0,22.0,839.0,241.0,test
10.1,59.9,0.7379,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1738.0,1309.0,424.0,1543.0,2494.0,4.5,20.4,743.0,231.0,test
9.9,63.2,0.7706,0.0,1.0,-0.7818314824680299,0.6234898018587334,1712.0,1239.0,443.0,1488.0,2411.0,4.1,18.0,671.0,229.0,test
9.4,73.4,0.8662,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1751.0,1255.0,435.0,1541.0,2226.0,4.1,18.5,689.0,221.0,test
9.4,77.7,0.9203,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1574.0,1093.0,497.0,1451.0,1808.0,3.1,13.3,478.0,180.0,test
9.6,78.7,0.9429,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1458.0,1024.0,530.0,1413.0,1571.0,2.7,11.3,,,test
8.9,81.3,0.9277,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1515.0,1066.0,508.0,1430.0,1548.0,2.8,12.5,345.0,140.0,test
8.5,82.9,0.9243,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1491.0,1031.0,515.0,1387.0,1541.0,2.9,11.5,373.0,153.0,test
8.3,84.0,0.9234,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1453.0,1012.0,534.0,1348.0,1441.0,2.6,10.9,324.0,150.0,test
8.1,85.0,0.9221,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1443.0,1003.0,542.0,1356.0,1396.0,2.6,10.7,341.0,145.0,test
8.7,83.7,0.9423,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1473.0,1047.0,522.0,1420.0,1411.0,2.8,11.9,424.0,149.0,test
9.5,82.4,0.976,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1548.0,1097.0,491.0,1477.0,1497.0,3.3,13.4,522.0,155.0,test
11.0,78.2,1.022,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1586.0,1084.0,495.0,1473.0,1619.0,3.2,13.0,492.0,158.0,test
14.1,67.9,1.0859,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1488.0,1023.0,533.0,1456.0,1590.0,3.3,11.2,492.0,188.0,test
16.3,56.6,1.0422,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1220.0,787.0,675.0,1310.0,1163.0,1.5,5.5,204.0,154.0,test
18.7,48.0,1.0259,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1198.0,758.0,698.0,1277.0,1001.0,1.2,4.9,142.0,107.0,test
19.5,39.3,0.882,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1168.0,836.0,666.0,1278.0,822.0,1.1,6.5,118.0,92.0,test
19.9,34.1,0.782,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1149.0,917.0,616.0,1293.0,773.0,1.7,8.4,126.0,106.0,test
19.4,32.4,0.7239,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1052.0,734.0,799.0,1109.0,588.0,1.0,4.4,115.0,90.0,test
17.1,35.8,0.6944,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1053.0,727.0,789.0,1081.0,610.0,1.0,4.3,137.0,100.0,test
15.5,40.7,0.7103,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1238.0,1037.0,583.0,1388.0,1000.0,2.6,11.6,212.0,132.0,test
14.8,42.8,0.7182,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1188.0,939.0,658.0,1234.0,1048.0,2.5,9.0,354.0,211.0,test
13.9,43.8,0.6937,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1150.0,891.0,684.0,1198.0,1002.0,2.1,7.8,331.0,179.0,test
13.7,42.9,0.6687,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,984.0,694.0,881.0,1032.0,711.0,1.0,3.7,141.0,116.0,test
12.5,47.8,0.6877,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1111.0,777.0,760.0,1137.0,1024.0,1.3,5.3,228.0,143.0,test
11.8,53.4,0.7366,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1131.0,793.0,728.0,1173.0,1054.0,1.5,5.6,228.0,142.0,test
10.9,55.9,0.7312,0.0,1.0,0.0,1.0,1115.0,778.0,749.0,1158.0,994.0,1.4,5.3,203.0,135.0,test
10.1,58.9,0.7301,0.25881904510252074,0.9659258262890683,0.0,1.0,1133.0,811.0,708.0,1182.0,1031.0,1.6,6.0,215.0,136.0,test
9.8,61.2,0.7413,0.49999999999999994,0.8660254037844387,0.0,1.0,1024.0,709.0,798.0,1120.0,884.0,1.1,4.0,142.0,109.0,test
8.4,67.1,0.7411,0.7071067811865475,0.7071067811865476,0.0,1.0,968.0,639.0,891.0,1080.0,794.0,0.7,2.8,,,test
8.3,67.2,0.7382,0.8660254037844386,0.5000000000000001,0.0,1.0,923.0,567.0,994.0,1024.0,688.0,0.5,1.8,66.0,62.0,test
7.7,68.9,0.728,0.9659258262890683,0.25881904510252074,0.0,1.0,902.0,548.0,1063.0,1024.0,617.0,0.4,1.5,54.0,49.0,test
6.9,70.0,0.6997,1.0,6.123233995736766e-17,0.0,1.0,995.0,646.0,895.0,1053.0,818.0,0.7,2.9,121.0,81.0,test
9.0,37.3,0.4297,0.9659258262890683,-0.25881904510252063,0.0,1.0,858.0,597.0,1054.0,857.0,690.0,0.7,2.2,141.0,104.0,test
9.4,44.9,0.5296,0.8660254037844387,-0.4999999999999998,0.0,1.0,1233.0,1030.0,619.0,1257.0,1291.0,2.3,11.4,388.0,176.0,test
10.3,45.4,0.5666,0.7071067811865476,-0.7071067811865475,0.0,1.0,1140.0,958.0,627.0,1175.0,1200.0,2.5,9.5,366.0,193.0,test
11.5,39.6,0.5372,0.49999999999999994,-0.8660254037844387,0.0,1.0,1096.0,1036.0,635.0,1043.0,1127.0,1.7,11.6,254.0,168.0,test
11.7,36.9,0.506,0.258819045102521,-0.9659258262890682,0.0,1.0,1295.0,1639.0,477.0,1013.0,1582.0,2.5,33.9,164.0,123.0,test
11.8,36.2,0.4999,1.2246467991473532e-16,-1.0,0.0,1.0,926.0,882.0,744.0,913.0,700.0,2.1,7.6,142.0,111.0,test
12.0,38.7,0.5402,-0.2588190451025208,-0.9659258262890683,0.0,1.0,970.0,857.0,748.0,990.0,693.0,1.1,7.0,162.0,120.0,test
13.7,30.3,0.4724,-0.4999999999999997,-0.8660254037844388,0.0,1.0,960.0,853.0,782.0,967.0,709.0,1.3,6.9,177.0,123.0,test
12.6,30.6,0.4443,-0.7071067811865471,-0.7071067811865479,0.0,1.0,941.0,800.0,823.0,917.0,671.0,1.1,5.8,157.0,115.0,test
13.0,27.4,0.4085,-0.8660254037844384,-0.5000000000000004,0.0,1.0,921.0,771.0,850.0,885.0,632.0,1.1,5.2,162.0,120.0,test
13.6,22.7,0.3529,-0.9659258262890683,-0.25881904510252063,0.0,1.0,940.0,829.0,823.0,901.0,716.0,1.4,6.4,209.0,140.0,test
11.8,23.0,0.3171,-1.0,-1.8369701987210297e-16,0.0,1.0,1036.0,1046.0,694.0,1044.0,1059.0,2.3,11.9,304.0,185.0,test
10.7,19.9,0.2547,-0.9659258262890684,0.2588190451025203,0.0,1.0,1102.0,1221.0,609.0,1136.0,1329.0,4.2,17.4,484.0,212.0,test
10.4,18.0,0.2269,-0.8660254037844386,0.5000000000000001,0.0,1.0,1035.0,1141.0,670.0,1018.0,1196.0,3.5,14.7,399.0,200.0,test
9.7,20.6,0.2488,-0.7071067811865477,0.7071067811865474,0.0,1.0,990.0,978.0,751.0,928.0,1131.0,3.0,10.0,390.0,191.0,test
9.4,24.8,0.2923,-0.5000000000000004,0.8660254037844384,0.0,1.0,950.0,839.0,834.0,878.0,977.0,1.7,6.6,287.0,169.0,test
8.8,31.2,0.3533,-0.25881904510252157,0.9659258262890681,0.0,1.0,988.0,839.0,803.0,936.0,963.0,1.6,6.6,202.0,139.0,test
8.7,31.2,0.3521,0.0,1.0,0.7818314824680298,0.6234898018587336,884.0,658.0,982.0,813.0,581.0,1.0,3.1,126.0,102.0,test
8.5,30.4,0.3391,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,840.0,597.0,1081.0,766.0,432.0,0.8,2.2,87.0,76.0,test
8.0,32.9,0.353,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,814.0,526.0,1228.0,740.0,352.0,0.6,1.3,59.0,56.0,test
7.1,37.4,0.3799,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,821.0,509.0,1235.0,762.0,348.0,0.4,1.1,,,test
6.9,39.1,0.3901,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,802.0,440.0,1413.0,738.0,312.0,,0.5,31.0,30.0,test
6.9,39.8,0.3966,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,805.0,437.0,1491.0,738.0,296.0,0.3,0.5,28.0,28.0,test
6.1,40.8,0.3868,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,850.0,529.0,1183.0,780.0,385.0,0.4,1.3,64.0,56.0,test
6.0,41.5,0.3896,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,913.0,619.0,1018.0,834.0,586.0,0.5,2.5,123.0,94.0,test
6.1,39.9,0.3781,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1047.0,844.0,784.0,979.0,987.0,1.5,6.7,363.0,196.0,test
6.5,39.5,0.3865,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1055.0,899.0,731.0,1017.0,1035.0,2.1,8.0,416.0,220.0,test
9.4,32.7,0.3855,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,974.0,778.0,832.0,905.0,782.0,1.6,5.3,286.0,168.0,test
11.3,24.9,0.3318,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,863.0,669.0,993.0,776.0,511.0,1.0,3.3,198.0,133.0,test
12.8,19.8,0.2933,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,889.0,734.0,942.0,801.0,566.0,1.2,4.4,216.0,134.0,test
12.3,19.3,0.274,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,906.0,790.0,893.0,837.0,642.0,1.3,5.5,211.0,138.0,test
12.0,19.3,0.2716,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,874.0,751.0,918.0,792.0,591.0,1.4,4.8,199.0,135.0,test
11.9,19.2,0.2677,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,849.0,680.0,1015.0,741.0,461.0,1.0,3.5,161.0,111.0,test
12.1,20.7,0.2906,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,923.0,761.0,909.0,840.0,609.0,1.4,4.9,218.0,124.0,test
11.5,22.1,0.2987,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,962.0,841.0,827.0,901.0,821.0,1.5,6.6,252.0,158.0,test
10.4,23.1,0.2905,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1067.0,1059.0,671.0,1085.0,1163.0,2.4,12.3,337.0,181.0,test
9.5,25.2,0.2996,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1125.0,1121.0,630.0,1132.0,1405.0,2.8,14.1,357.0,185.0,test
