feature_ambient_temperature,feature_exhaust_vacuum,feature_relative_humidity,intermediate_ambient_pressure,target_net_hourly_electrical_energy,ID_row
31.0,71.77,48.56,1006.29,431.07,7942
28.18,71.85,82.88,1008.78,427.83,7943
5.76,40.07,62.99,1013.22,494.67,7944
14.73,36.99,90.84,1007.32,468.23,7945
24.91,57.17,72.97,1010.88,446.01,7946
25.12,77.95,82.95,1009.26,433.4,7947
21.42,56.89,84.05,1014.39,444.86,7948
26.06,54.5,67.12,1015.52,451.67,7949
21.14,58.98,94.36,1009.05,448.31,7950
6.91,39.37,71.02,1019.58,488.2,7951
13.97,53.82,62.32,1016.81,465.24,7952
14.64,42.77,79.6,1017.59,464.27,7953
31.58,66.54,54.0,1003.26,429.73,7954
10.27,41.44,77.09,1017.04,479.3,7955
7.94,43.65,59.45,1018.75,479.8,7956
9.32,36.3,73.25,1027.67,479.52,7957
11.87,41.58,90.3,1017.29,464.77,7958
22.58,43.79,44.18,1015.66,460.3,7959
19.2,59.21,89.56,1017.84,450.86,7960
30.18,68.24,64.06,1009.31,427.38,7961
26.27,71.98,86.15,1005.72,427.65,7962
19.39,43.14,44.21,1012.75,464.55,7963
12.81,44.34,90.37,1015.55,474.03,7964
30.93,69.98,62.1,1013.33,432.25,7965
20.03,57.19,81.69,1007.31,446.46,7966
27.34,71.29,56.51,1008.32,434.94,7967
17.7,48.98,83.18,1015.79,454.41,7968
20.61,65.61,83.82,1014.91,449.72,7969
13.82,40.2,90.11,1013.19,466.99,7970
31.77,76.09,73.36,1007.4,431.69,7971
26.55,69.45,55.39,1013.88,435.64,7972
20.42,62.96,84.0,1020.34,452.08,7973
20.76,59.04,85.39,1012.51,448.92,7974
26.08,76.86,79.49,1003.3,436.85,7975
22.86,66.48,71.22,1003.77,435.56,7976
30.33,70.32,52.49,1007.75,430.1,7977
27.22,67.9,57.29,1005.73,441.22,7978
25.22,69.88,80.26,1007.17,443.24,7979
15.3,38.62,70.63,1017.19,462.65,7980
24.01,50.16,75.32,1004.22,443.03,7981
8.01,40.62,86.43,1015.62,476.22,7982
19.31,44.71,30.59,1016.13,463.0,7983
22.07,70.72,82.96,1010.52,442.88,7984
27.31,68.14,50.74,1005.73,437.83,7985
19.89,50.78,92.97,1008.85,446.35,7986
14.07,46.18,87.83,1017.77,465.05,7987
12.07,40.81,68.02,1025.63,475.96,7988
31.19,69.68,52.06,1012.6,440.97,7989
26.7,62.26,71.64,1011.0,435.03,7990
21.94,58.79,88.21,1010.3,447.52,7991
12.19,40.23,81.44,1017.76,474.92,7992
13.03,41.26,79.79,1022.17,466.02,7993
28.55,74.33,73.34,1011.77,426.48,7994
15.73,38.73,76.91,1002.48,466.63,7995
16.22,41.35,79.59,1000.96,462.21,7996
27.44,47.93,59.44,1002.71,437.76,7997
25.51,64.27,61.85,1013.28,444.76,7998
19.14,56.65,82.97,1020.84,458.06,7999
16.5,44.2,63.59,1018.94,458.3,8000
13.78,45.51,69.92,1015.56,468.17,8001
13.29,71.14,75.09,1019.63,464.18,8002
27.06,77.17,90.6,1008.71,432.2,8003
13.67,44.92,85.35,1023.6,467.71,8004
14.7,44.9,83.9,1021.87,468.69,8005
11.48,37.5,69.75,1014.38,472.9,8006
16.95,58.86,87.8,1015.96,453.2,8007
22.3,50.78,81.27,1008.85,449.86,8008
27.37,70.72,67.87,1009.77,441.9,8009
18.61,44.06,75.01,1016.91,452.68,8010
27.98,74.87,66.44,1010.02,435.32,8011
9.39,39.66,75.33,1019.22,482.16,8012
22.19,48.78,76.01,1017.84,446.51,8013
25.48,60.29,51.22,1017.55,443.77,8014
27.51,71.32,80.02,1007.59,433.16,8015
11.37,39.16,87.05,1016.54,480.54,8016
8.68,43.14,79.06,1011.94,480.73,8017
25.3,59.43,58.3,1009.15,442.5,8018
12.82,48.14,81.45,1017.47,467.48,8019
20.31,49.69,69.03,1011.57,455.37,8020
23.0,49.5,66.68,1014.15,454.44,8021
14.24,45.01,88.68,1013.54,461.64,8022
20.17,50.66,82.09,1014.38,454.79,8023
7.69,38.06,83.47,1020.72,483.54,8024
30.36,69.04,58.73,1009.6,436.72,8025
29.12,66.51,37.9,1015.69,432.88,8026
27.01,67.98,67.98,1006.01,434.65,8027
24.24,72.43,86.4,1008.02,436.6,8028
22.49,58.71,76.43,1009.75,443.33,8029
23.76,70.32,78.84,1012.13,434.64,8030
18.09,43.72,74.15,1008.64,453.02,8031
15.96,41.66,55.47,1011.93,466.39,8032
25.54,61.08,69.64,1013.77,448.57,8033
22.96,70.79,93.93,1005.68,434.47,8034
14.76,39.64,81.99,1010.37,465.82,8035
16.16,52.05,75.37,1013.19,463.09,8036
22.36,59.44,84.74,1013.1,446.75,8037
25.79,65.27,55.35,1013.26,440.04,8038
18.78,63.09,80.2,1019.22,452.86,8039
6.49,36.3,69.1,1016.52,483.43,8040
19.4,49.69,75.53,1012.89,455.6,8041
6.16,38.5,93.68,1012.83,490.92,8042
15.31,41.35,95.25,1005.09,466.5,8043
5.74,40.62,84.91,1016.31,481.15,8044
30.31,77.24,67.84,1008.02,435.28,8045
24.54,72.24,74.1,1011.43,435.08,8046
22.97,72.24,95.85,1011.15,437.41,8047
22.45,59.87,72.73,1018.92,445.34,8048
13.9,41.17,72.9,1016.84,468.96,8049
17.78,52.08,100.09,1006.9,453.31,8050
9.59,40.11,74.27,1026.05,470.71,8051
11.91,44.45,84.49,1021.39,466.52,8052
31.26,70.36,60.47,1006.49,438.15,8053
23.82,64.15,60.11,1020.96,447.37,8054
25.02,69.75,91.86,1010.04,437.87,8055
25.47,70.36,77.73,1005.79,437.02,8056
27.13,59.54,73.27,1004.33,438.32,8057
24.6,48.78,73.71,1018.1,442.23,8058
24.95,76.16,76.16,1006.2,437.47,8059
7.55,41.04,83.32,1027.03,476.58,8060
34.24,74.67,25.56,1016.24,425.58,8061
19.94,44.9,74.69,1008.52,459.47,8062
27.14,63.13,75.68,1013.38,438.82,8063
28.56,74.22,69.6,1007.45,434.54,8064
13.05,44.34,81.2,1018.47,473.4,8065
26.72,74.87,70.74,1010.18,441.93,8066
12.5,43.67,90.91,1013.99,473.26,8067
20.62,68.12,79.88,1012.33,447.16,8068
16.17,38.01,70.99,1022.19,462.54,8069
9.58,38.08,67.54,1019.49,478.5,8070
25.42,73.21,93.78,1001.91,432.04,8071
30.31,70.36,59.92,1006.55,439.11,8072
23.76,51.19,70.87,1009.69,442.9,8073
29.42,79.74,61.26,1007.24,437.61,8074
8.8,42.32,86.8,1017.91,483.88,8075
27.16,72.58,90.26,1009.24,429.59,8076
19.75,49.02,92.89,1009.38,446.63,8077
30.44,68.84,55.34,1010.97,438.31,8078
18.6,41.67,64.23,1013.07,458.91,8079
19.65,45.01,56.77,1014.18,451.63,8080
15.99,49.21,76.4,1015.17,463.47,8081
8.73,41.26,91.37,1020.54,476.42,8082
15.99,39.63,89.92,1006.09,464.95,8083
5.56,45.87,96.48,1006.99,476.61,8084
8.88,39.66,88.29,1015.21,481.45,8085
5.42,41.38,86.02,1020.77,491.38,8086
8.97,36.24,90.77,1013.21,477.89,8087
18.18,61.87,66.28,1008.64,453.1,8088
12.87,41.5,85.72,1013.51,469.44,8089
14.23,46.18,87.29,1017.39,463.86,8090
18.17,66.86,78.48,1011.29,452.77,8091
19.73,49.69,73.02,1007.78,454.28,8092
25.36,61.41,55.64,1011.89,452.29,8093
29.78,73.42,52.79,1011.27,445.58,8094
32.0,58.9,51.38,1003.48,437.81,8095
18.64,67.71,89.63,1003.84,442.26,8096
13.16,43.71,85.68,1024.44,469.06,8097
7.64,40.02,71.19,1031.58,479.43,8098
11.87,41.78,64.79,1012.97,470.84,8099
20.56,59.14,68.59,1016.02,448.82,8100
11.41,39.61,69.44,1018.69,467.19,8101
26.11,52.36,59.62,1013.9,453.76,8102
19.06,56.65,82.14,1020.82,455.7,8103
9.13,40.02,74.76,1031.08,473.47,8104
8.44,41.17,70.72,1019.9,486.15,8105
14.44,42.32,76.85,1015.61,462.13,8106
6.3,39.33,94.26,1010.63,489.95,8107
13.47,44.88,93.23,1017.56,476.67,8108
20.66,41.54,79.7,1014.68,461.55,8109
23.62,45.87,58.69,1007.75,445.55,8110
16.69,46.18,97.85,1011.0,458.57,8111
28.01,44.89,48.52,1008.98,444.76,8112
21.73,64.63,68.9,1020.84,450.36,8113
30.35,69.51,39.24,1009.95,430.07,8114
8.67,36.66,84.36,1026.8,480.38,8115
30.51,59.57,61.94,1011.08,436.92,8116
26.12,66.75,79.02,1017.86,433.67,8117
13.11,38.73,89.02,1005.89,473.38,8118
21.41,62.39,88.83,1007.84,452.8,8119
12.33,45.51,79.2,1016.49,471.16,8120
24.02,77.54,83.92,1008.33,438.52,8121
9.37,38.56,62.07,1016.84,482.77,8122
11.26,44.92,88.99,1023.63,474.69,8123
30.12,69.71,52.02,1009.1,435.85,8124
4.65,35.19,94.78,1018.23,489.36,8125
28.21,70.8,77.92,1010.45,435.99,8126
30.83,71.58,48.8,1009.92,432.11,8127
6.59,39.37,77.92,1020.34,488.17,8128
21.84,64.69,77.34,1007.57,450.25,8129
31.63,70.17,59.94,999.4,432.07,8130
4.7,39.9,91.02,1007.45,487.78,8131
31.11,75.33,64.25,1002.32,433.37,8132
18.21,41.23,62.29,993.11,457.53,8133
9.82,39.64,69.22,1010.79,477.93,8134
16.77,38.01,65.5,1023.04,460.16,8135
16.88,39.99,74.29,1007.08,462.83,8136
21.08,70.32,88.79,1011.39,440.59,8137
22.79,69.13,91.47,1010.87,438.08,8138
26.96,62.39,73.95,1008.14,437.41,8139
30.87,67.32,34.54,1013.78,436.96,8140
19.74,45.38,80.67,1015.11,459.39,8141
24.22,71.14,64.53,1009.38,438.88,8142
16.27,44.21,82.22,1020.56,462.11,8143
14.41,46.18,88.88,1016.25,462.49,8144
10.48,41.38,65.22,1021.97,481.41,8145
14.24,44.84,94.06,1023.6,466.67,8146
23.08,74.78,83.67,1009.85,437.86,8147
25.77,73.68,87.53,1014.18,429.84,8148
17.94,62.1,82.65,1019.81,453.55,8149
9.43,41.4,84.92,1028.42,479.28,8150
13.98,41.79,83.84,1010.6,457.12,8151
25.02,47.45,60.42,1008.07,446.62,8152
30.99,69.82,50.84,1009.41,437.46,8153
17.17,63.09,95.98,1020.54,446.75,8154
19.4,42.44,58.63,1013.19,459.76,8155
24.1,68.08,65.24,1012.73,440.33,8156
12.07,39.99,93.27,1009.7,473.06,8157
9.55,40.72,68.06,1023.12,481.08,8158
9.57,52.75,75.4,1022.32,470.93,8159
21.74,70.32,85.95,1011.88,439.19,8160
30.99,68.51,71.35,1008.0,430.09,8161
17.88,45.87,93.63,1008.39,455.83,8162
17.51,53.16,82.86,1013.13,457.45,8163
7.79,43.13,85.35,1019.67,484.42,8164
31.56,66.44,64.16,1008.91,430.11,8165
30.58,68.84,51.29,1011.34,439.71,8166
13.35,39.64,93.3,1010.1,471.69,8167
17.9,67.71,89.59,1004.3,449.73,8168
21.94,50.32,86.98,1008.44,444.89,8169
31.49,69.13,53.9,1009.33,425.74,8170
8.48,42.49,88.68,1010.77,483.5,8171
26.85,73.77,90.13,1001.2,431.24,8172
26.75,60.96,56.77,1012.05,447.93,8173
24.91,64.45,42.34,1013.02,450.84,8174
23.03,68.08,70.37,1012.63,441.71,8175
12.99,40.55,94.15,1007.52,472.18,8176
23.79,48.06,60.03,1012.92,447.59,8177
23.42,63.07,75.81,1011.72,444.23,8178
32.09,69.4,56.91,1003.1,430.62,8179
21.78,51.43,88.71,1007.45,446.56,8180
31.92,69.13,58.91,1000.77,425.19,8181
22.79,50.78,58.39,1008.65,447.12,8182
10.52,42.18,95.67,1014.9,469.03,8183
7.64,42.28,84.29,1008.46,484.78,8184
15.8,41.2,77.83,1016.08,468.55,8185
17.3,46.21,87.57,1013.56,456.77,8186
18.26,61.27,74.74,1019.1,428.67,8187
14.03,41.79,83.32,1008.07,457.98,8188
24.55,58.86,60.53,1015.22,445.8,8189
24.6,57.32,45.14,1012.48,442.64,8190
25.04,70.36,75.91,1006.56,436.47,8191
32.31,62.04,38.01,1010.45,449.65,8192
21.17,64.15,62.38,1021.25,454.15,8193
9.15,40.11,75.4,1023.82,475.01,8194
27.34,63.78,48.4,1016.5,446.56,8195
11.7,43.41,62.27,1016.08,467.51,8196
27.58,73.06,88.31,1009.63,438.1,8197
20.53,54.9,61.28,1016.61,454.67,8198
9.55,41.44,85.94,1015.07,481.75,8199
9.94,41.44,87.02,1015.21,481.24,8200
6.71,40.72,80.69,1022.78,483.11,8201
31.09,64.05,61.14,1011.32,440.62,8202
17.23,40.12,81.55,1013.52,456.2,8203
18.27,58.2,72.73,1018.34,448.17,8204
9.06,36.3,58.71,1015.14,477.38,8205
14.66,41.66,62.41,1012.89,466.87,8206
23.79,58.2,55.88,1016.77,446.88,8207
31.33,58.9,52.34,1003.77,439.54,8208
10.26,43.14,98.97,1019.68,466.75,8209
33.75,64.96,39.28,1002.54,432.62,8210
18.72,60.07,70.55,1015.81,454.35,8211
20.71,58.18,98.44,1007.63,447.06,8212
28.87,71.97,82.61,1008.74,435.86,8213
12.63,48.04,100.13,1013.0,464.6,8214
13.69,34.03,65.76,1018.45,469.12,8215
20.3,67.32,80.9,1013.49,441.51,8216
14.93,42.44,86.8,1012.65,471.24,8217
25.43,69.13,86.44,1002.2,431.53,8218
24.85,71.98,95.09,1005.97,433.64,8219
14.67,45.01,67.91,1014.28,460.47,8220
3.63,38.44,87.38,1016.16,487.87,8221
28.54,72.99,67.87,1007.42,432.0,8222
15.26,41.2,76.06,1016.0,467.98,8223
29.88,68.08,55.78,1011.14,429.33,8224
5.65,40.72,85.17,1022.46,487.09,8225
9.2,39.82,91.25,1013.19,482.89,8226
18.85,44.63,84.75,1009.06,456.72,8227
28.16,61.47,62.53,1009.19,442.48,8228
13.15,42.44,99.53,1014.51,469.34,8229
16.97,50.9,82.65,1012.31,463.28,8230
17.33,42.28,50.33,1007.97,462.26,8231
17.39,46.21,82.73,1013.94,454.06,8232
26.26,65.06,52.72,1013.58,440.92,8233
13.72,45.01,77.0,1014.07,464.59,8234
10.99,44.63,90.09,1020.67,473.29,8235
8.94,41.74,90.74,1022.55,483.53,8236
22.5,59.43,72.17,1010.31,441.92,8237
23.62,68.63,50.57,1013.18,447.3,8238
17.17,44.68,83.58,1018.72,462.53,8239
12.47,38.25,82.89,1012.74,469.56,8240
16.65,46.18,95.69,1010.6,465.6,8241
24.56,71.94,89.59,1006.81,437.97,8242
25.49,47.45,57.04,1007.89,444.52,8243
7.33,40.0,80.76,1018.96,478.16,8244
20.52,43.79,68.1,1015.9,463.93,8245
13.61,41.16,75.09,1020.49,462.67,8246
22.5,45.38,65.08,1014.11,458.19,8247
28.24,65.27,48.74,1013.43,439.36,8248
30.04,67.25,52.84,1017.65,435.17,8249
14.38,44.84,81.68,1024.59,471.6,8250
24.78,68.63,43.7,1013.96,448.43,8251
19.99,40.79,87.55,1003.15,455.28,8252
16.01,43.69,62.43,1017.12,465.89,8253
29.09,72.43,65.47,1006.86,427.3,8254
13.31,40.03,84.48,1017.73,470.31,8255
33.34,69.88,42.72,1007.65,437.84,8256
26.88,59.21,58.13,1013.54,437.11,8257
15.69,37.87,87.71,1022.63,462.16,8258
27.58,78.05,94.98,1010.83,431.95,8259
20.51,63.86,75.36,1020.65,447.18,8260
13.56,39.52,78.35,1016.61,470.67,8261
22.64,59.27,83.55,1012.58,446.2,8262
30.29,71.58,54.03,1010.01,434.27,8263
10.15,41.62,97.4,1015.86,463.89,8264
23.07,57.5,75.47,1015.7,447.49,8265
7.29,40.96,90.78,1023.01,488.65,8266
25.34,69.48,74.79,1008.4,433.81,8267
19.66,58.79,84.16,1017.17,447.93,8268
17.77,56.53,79.89,1019.57,457.94,8269
14.34,42.86,66.81,1031.75,466.17,8270
14.4,42.99,89.72,1010.3,469.34,8271
18.31,62.1,79.02,1020.38,455.24,8272
13.56,40.03,83.76,1017.73,472.59,8273
6.17,41.31,87.59,1002.49,481.27,8274
25.04,51.95,66.53,1005.56,449.45,8275
14.49,41.16,82.17,1000.5,465.24,8276
22.31,43.43,56.44,1010.64,449.67,8277
16.38,46.97,73.67,1013.6,459.87,8278
23.48,65.12,60.83,1015.82,445.66,8279
11.58,39.69,86.55,1005.17,469.6,8280
14.74,43.99,86.31,1023.13,461.82,8281
15.33,42.28,66.15,1008.19,465.2,8282
26.14,69.14,88.27,1007.1,439.03,8283
32.86,68.51,46.78,1008.43,432.38,8284
28.88,63.76,56.34,1010.16,435.54,8285
27.59,54.2,51.61,1013.1,439.31,8286
21.85,69.94,79.4,1010.89,443.0,8287
6.58,43.02,84.95,1014.03,488.22,8288
20.38,62.52,75.56,1017.85,456.56,8289
9.53,38.18,75.33,1018.43,476.54,8290
16.76,53.16,81.87,1014.13,457.98,8291
32.31,68.94,71.78,1006.11,431.14,8292
10.22,39.96,96.05,1025.05,471.36,8293
10.72,39.35,86.43,1015.35,480.18,8294
21.68,64.15,70.88,1021.09,454.32,8295
21.13,51.43,88.72,1007.43,445.4,8296
29.14,75.23,54.87,1010.15,434.82,8297
12.04,43.69,80.16,1016.58,474.97,8298
10.1,41.4,85.94,1024.29,474.28,8299
28.72,68.14,46.52,1005.82,443.26,8300
28.84,60.23,59.0,1009.7,437.82,8301
18.68,52.84,88.27,1004.65,450.19,8302
16.5,44.63,64.11,1020.58,458.78,8303
27.18,64.44,61.27,1012.81,440.3,8304
20.08,58.79,81.59,1017.32,451.21,8305
19.64,56.65,73.88,1020.79,456.03,8306
27.77,62.26,66.45,1010.88,430.19,8307
31.4,71.06,74.77,1008.44,433.34,8308
3.68,39.64,84.05,1011.31,490.02,8309
11.89,40.03,89.48,1019.53,471.85,8310
7.63,40.56,81.01,1023.13,486.7,8311
26.38,71.73,69.45,1010.04,431.66,8312
22.89,48.98,48.21,1014.55,448.56,8313
17.98,53.29,83.46,1018.29,455.71,8314
14.22,48.6,88.05,1006.26,459.69,8315
22.35,57.76,68.18,1017.92,453.74,8316
22.2,57.17,78.43,1009.82,447.75,8317
16.89,49.21,70.39,1015.19,458.25,8318
22.51,59.21,71.97,1018.35,444.66,8319
15.11,42.99,85.75,1007.53,466.25,8320
25.15,73.67,85.48,1007.42,435.9,8321
15.47,44.9,81.74,1021.59,465.61,8322
11.1,40.0,86.58,1021.29,477.2,8323
20.78,60.84,80.4,1018.66,445.82,8324
20.94,68.12,78.2,1012.43,446.41,8325
5.52,42.85,93.82,1012.77,478.98,8326
16.19,36.99,92.4,1007.37,462.94,8327
27.06,72.58,90.31,1009.24,429.18,8328
19.92,48.98,64.99,1014.32,455.57,8329
18.53,61.27,75.22,1019.84,454.72,8330
12.21,41.67,85.19,1012.88,475.07,8331
11.59,40.05,86.22,1014.96,474.46,8332
26.61,72.43,75.82,1007.71,427.61,8333
18.4,44.92,64.89,1024.88,458.36,8334
24.8,66.51,65.72,1016.74,441.34,8335
25.47,60.75,65.91,1007.27,438.42,8336
28.57,75.33,76.14,1003.16,431.58,8337
31.01,73.5,48.61,1010.92,432.41,8338
24.38,57.17,74.46,1009.85,444.59,8339
28.46,60.23,63.38,1010.2,439.88,8340
18.16,43.72,75.22,1008.64,454.98,8341
10.6,41.17,87.92,1018.38,478.47,8342
24.19,68.94,70.83,1007.37,439.52,8343
12.2,39.72,54.83,1018.07,471.33,8344
27.95,73.5,58.01,1010.42,435.45,8345
30.38,71.58,50.45,1010.17,433.75,8346
28.48,54.2,49.51,1013.14,440.55,8347
11.3,43.14,99.83,1019.56,469.73,8348
29.19,70.32,55.42,1008.28,427.9,8349
30.75,71.22,48.06,1006.47,437.96,8350
12.37,43.22,76.06,1009.1,468.49,8351
25.75,60.95,53.3,1014.75,443.73,8352
28.18,67.17,75.55,1006.84,438.49,8353
21.89,74.93,77.88,1016.11,448.47,8354
24.79,50.78,61.88,1008.78,445.3,8355
30.86,70.32,62.68,1011.88,433.71,8356
13.51,43.22,75.02,1009.63,465.89,8357
29.35,68.31,46.2,1010.46,445.86,8358
19.98,60.77,90.71,1017.72,448.46,8359
21.77,42.23,67.44,1013.03,462.51,8360
12.43,41.62,80.57,1011.87,460.61,8361
3.4,39.64,83.43,1011.1,459.86,8362
24.73,74.22,79.83,1010.15,436.55,8363
25.54,70.47,73.5,1009.28,436.16,8364
25.88,63.73,77.17,1009.48,438.42,8365
23.07,70.47,83.37,1008.64,439.04,8366
30.66,70.98,72.08,1007.6,435.66,8367
13.77,41.58,72.94,1020.63,459.75,8368
12.57,43.8,56.85,1023.2,466.68,8369
31.1,71.32,45.87,1008.09,437.54,8370
22.24,64.27,89.54,1012.97,443.76,8371
29.08,52.84,40.09,1006.14,438.24,8372
19.35,39.72,51.24,1002.5,455.29,8373
28.88,54.89,46.6,1007.16,440.99,8374
31.7,70.36,58.18,1006.26,438.38,8375
13.25,44.92,89.34,1024.11,469.18,8376
18.55,41.1,65.16,1002.02,459.97,8377
28.69,71.29,68.35,1009.22,433.07,8378
13.74,42.74,70.0,1029.54,465.92,8379
23.97,64.33,84.65,1010.54,443.87,8380
18.44,39.72,66.83,1001.14,460.44,8381
16.88,56.89,82.1,1014.01,457.0,8382
12.82,46.18,88.46,1018.53,466.06,8383
7.18,38.56,70.37,1016.49,487.63,8384
24.34,62.96,61.44,1019.7,446.09,8385
26.63,62.44,70.82,1010.86,438.25,8386
11.43,41.16,92.04,1022.81,466.86,8387
27.24,66.75,69.6,1017.78,433.65,8388
15.01,42.77,73.22,1018.21,462.6,8389
11.21,40.75,86.14,1016.45,479.2,8390
31.46,71.8,54.88,1010.75,434.96,8391
13.65,42.86,87.67,1015.41,471.75,8392
9.57,39.82,89.15,1013.12,468.02,8393
11.46,44.85,63.24,1014.3,475.33,8394
25.03,60.84,59.23,1017.69,441.58,8395
14.6,44.84,88.21,1023.58,464.88,8396
28.88,73.68,47.73,1015.25,432.93,8397
13.82,44.84,95.24,1023.72,467.95,8398
7.87,41.06,87.64,1020.91,486.57,8399
2.34,39.42,69.68,1028.47,490.34,8400
23.58,70.04,76.32,1010.95,435.47,8401
21.49,70.32,92.25,1009.07,443.04,8402
15.84,41.66,62.81,1009.69,465.5,8403
25.82,61.08,66.4,1013.64,448.46,8404
10.18,40.81,81.42,1015.79,475.13,8405
28.4,69.34,70.4,1009.76,436.5,8406
12.35,41.38,55.38,1021.99,474.94,8407
16.52,43.7,58.36,1015.08,466.73,8408
9.6,42.03,92.27,1017.66,474.65,8409
7.54,38.56,69.1,1016.49,486.76,8410
8.04,41.92,92.21,1029.7,482.58,8411
11.82,41.26,91.14,1020.74,466.95,8412
21.62,48.78,85.09,1020.06,448.52,8413
15.41,44.78,65.17,1007.69,456.83,8414
26.47,63.13,79.4,1013.72,441.81,8415
31.5,74.16,56.42,1011.72,436.43,8416
12.24,49.83,94.28,1007.9,466.83,8417
13.52,41.44,65.97,1015.81,472.11,8418
10.02,39.66,79.98,1016.34,480.05,8419
21.01,44.05,64.12,1010.61,445.07,8420
8.35,43.52,97.34,1022.78,479.31,8421
14.12,39.52,75.89,1016.79,472.32,8422
35.2,73.56,45.72,1006.56,434.37,8423
25.28,72.39,89.43,1002.28,432.52,8424
14.3,41.93,65.38,1020.6,471.32,8425
19.32,52.9,68.2,1016.86,457.66,8426
22.04,69.51,56.15,1013.25,446.34,8427
28.07,66.17,64.11,1010.58,443.77,8428
23.09,60.95,68.78,1015.02,450.31,8429
27.17,61.25,70.43,1013.03,435.9,8430
26.44,71.64,85.53,1004.55,435.61,8431
27.23,44.05,58.91,1005.69,440.2,8432
17.68,40.89,61.37,1011.24,462.08,8433
27.18,79.05,94.32,1008.99,434.01,8434
27.89,68.12,48.72,1012.78,435.69,8435
13.5,54.3,77.46,1016.2,468.92,8436
28.11,66.17,65.16,1010.51,444.2,8437
28.75,70.02,46.55,1010.33,440.31,8438
25.56,74.99,85.75,1005.41,433.63,8439
12.84,50.59,88.08,1020.08,470.96,8440
20.18,56.53,77.1,1020.3,454.14,8441
25.65,69.45,50.42,1013.95,436.24,8442
21.08,52.05,45.25,1012.28,453.4,8443
14.33,45.51,71.55,1015.42,468.92,8444
29.13,62.26,52.94,1010.51,436.37,8445
31.73,74.67,44.51,1016.38,425.34,8446
18.0,53.16,82.47,1013.02,455.69,8447
12.39,44.58,84.95,1016.38,475.37,8448
28.26,63.13,68.35,1012.0,440.58,8449
14.59,42.44,83.92,1012.7,470.86,8450
16.22,46.36,91.73,1020.04,460.73,8451
25.99,59.54,74.48,1007.78,441.32,8452
20.84,59.8,75.05,1016.96,451.13,8453
26.85,74.16,93.8,1008.66,431.16,8454
7.24,39.04,68.69,1019.0,485.57,8455
14.01,43.34,83.41,1016.95,463.81,8456
17.66,44.9,71.33,1020.5,457.11,8457
11.6,40.96,86.83,1023.95,473.66,8458
16.72,44.78,56.79,1007.75,453.39,8459
12.77,40.71,72.81,1014.66,471.59,8460
11.08,38.16,74.99,1014.45,473.32,8461
8.96,40.02,82.32,1031.21,475.47,8462
9.86,41.01,98.71,1018.49,467.37,8463
17.18,46.0,100.1,1002.74,454.02,8464
14.5,53.82,62.89,1016.81,464.27,8465
24.01,65.18,76.02,1012.57,437.27,8466
24.79,67.83,61.46,1009.32,438.36,8467
11.67,44.6,92.53,1018.09,467.96,8468
21.28,70.32,90.12,1011.06,439.0,8469
20.96,69.48,82.63,1011.04,444.31,8470
26.57,73.21,92.51,1002.31,431.68,8471
16.43,48.06,61.26,1010.73,459.63,8472
26.22,65.34,47.25,1015.17,444.06,8473
24.88,52.36,68.39,1014.45,452.31,8474
12.22,40.71,80.83,1021.25,477.07,8475
22.28,58.12,83.27,1014.54,448.97,8476
9.14,37.36,78.06,1015.22,491.97,8477
27.34,70.98,71.42,1008.82,438.73,8478
24.9,58.49,65.14,1011.06,444.19,8479
13.26,40.83,90.63,1007.97,472.14,8480
21.86,64.45,63.36,1015.83,457.8,8481
18.55,41.85,62.47,1015.24,467.51,8482
26.26,74.9,81.94,1003.85,437.44,8483
5.15,40.78,95.84,1025.34,483.03,8484
10.8,39.58,87.54,1011.99,478.24,8485
27.99,71.64,72.67,1007.79,437.81,8486
18.4,50.16,98.07,1011.51,453.78,8487
15.17,36.71,77.44,1013.5,471.93,8488
13.18,40.83,95.44,1007.67,472.36,8489
30.37,67.45,45.6,1015.35,431.38,8490
24.88,71.94,87.32,1006.85,433.3,8491
14.87,42.77,75.06,1017.94,462.03,8492
20.34,69.45,91.05,1012.76,442.73,8493
5.71,40.77,89.58,1022.51,485.75,8494
28.62,79.74,65.39,1008.12,436.12,8495
12.75,39.58,77.31,1010.8,473.46,8496
19.76,48.92,46.57,1010.48,456.69,8497
19.75,54.2,83.5,1011.43,448.89,8498
11.61,41.17,58.82,1019.57,476.81,8499
9.63,43.02,68.41,1012.4,480.21,8500
26.65,63.78,53.95,1015.32,440.26,8501
24.63,65.38,40.68,1010.43,446.23,8502
19.94,56.53,76.43,1020.48,453.8,8503
15.18,43.67,92.58,1011.59,467.74,8504
25.79,63.9,60.49,1014.39,442.7,8505
12.64,40.71,65.21,1024.2,476.37,8506
21.7,70.32,91.3,1009.12,438.52,8507
12.19,40.23,82.07,1017.45,474.91,8508
27.73,67.69,59.42,1007.47,431.72,8509
20.83,70.72,89.37,1009.56,446.48,8510
16.7,46.18,96.84,1011.2,456.2,8511
8.27,39.64,84.64,1011.0,479.91,8512
27.17,67.45,49.03,1015.67,429.87,8513
14.92,46.18,98.82,1014.21,465.63,8514
27.47,66.86,70.2,1006.1,437.45,8515
9.72,41.44,84.41,1015.17,481.85,8516
19.97,50.78,92.7,1008.75,446.57,8517
18.37,51.86,74.3,1018.8,461.14,8518
14.85,40.8,53.29,1025.38,471.78,8519
22.92,60.37,89.94,1007.05,438.86,8520
15.2,40.55,88.4,1005.0,465.09,8521
